Sl_No,Restaurant,Address,GSTIN,Detected_Cuisines,Swiggy_Food_ID,Swiggy_Dineout_ID,Imported Avocado,Blueberry,Cherry Tomato,Parsley,Thai Asparagus,Indian Asparagus,Lemon Grass,Thai Basil,Italian Lemon,Thai Bird Chilli,Shiso Leaves,Rosemary,Total_SKU_Score
1134,Nithya Jyothi.P,"Flat No:502,B Block,5th Floor,, Radiance Maendarin Apartment,, Pallavaram,Thoraipakkam 200ft Road,, Thoraipakkam,Chennai-600097., Mob:8056125319.",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,Nithya Amitham India Foods (P) Ltd,"2/52A, Karunigar Street,Nerkundram,, Chennai-600107, Mob:8925989996",33AAHCN6614K1ZC,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,Nithiya Amirtham Indian Food Private Limied ( N ),"No: 11,haddows lane,Thousand Lights West,, West Nungambakkam, Chennai, Tamil Nadu 600006., Mob:9585030744,86810 50855",33AAHCN6614K1ZC,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,NISHTHARA,"( Sweet Memories ), Address - Shop No5, (Old No. 11A) New No 1/5, Big Street Kilpauk, Garden Road, Chennai 600 010., Mob 98844 23238",33ACYPV8208K2ZP,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,Nini Gourmet Foods Lip,"NO.2/19, Subbu Street,, Tiruvanmiyur, Chennai,, Tamil Nadu, 600041, contact number : 73586 31802",33AAXFN8523G1ZV,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,NILE SHIP SUPPLIES,"New No 13 Old 7, 1st Floor, Rangaiah Street, Choolai, Chennai 600112., Mob: 98847 84446",33AGPPM5841G1Z8,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,Naples in A Box,"No.70 Millers Road, Kilpauk, Millers Road, Chennai-600010, Mob-87545 35813",33CKJPD8371C1ZD,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Borromean Trading Private Limited(Manapakkam),"No.2/509A, Gj Villa,, River View Road,, Jayram Reddy Garden,, Manapakkam,, Chennai-600125",33AAHCB8515F1ZV,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,LUSCIOUS,"Cs19 Kalaivanan Street, NH1 Maraimalai Nagar, Chennai 603 209., Mob 87785 02235",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,Mukesh Recreation Club,"DVK Towers 84/90 2nd floor, GN Chetty road T Nagar, Chennai 600017, Mob. 94444 42803, Name. Yazhini. N",33AAIAM6431C1ZY,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,Mug Cakes,"Cafe Nirvanaa, 1st Floor,Sterling Road,, 3rd Cross Street, Nungambakkam,, Chennai-600010, Mob:9585132220",33ABWFM2057N1ZN,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,"Mugavai Stores,Vegetable & Fruits","No:5/6,Karambakkam,, 1st Main Road,Porur,, Chennai-600116., Mob:8939405268.",33BQPPB3217E1ZB,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,Ms.Vara Lakshmi,"No:4E,4th Floor,Citrine Block Olympia Opaline,, Navallur,Chennai., Mob:9513366319",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,Ms.Tara.C,"No:2/199,3rd Street,Karpagambal Nagar,, Chennai-600041., Mob:9840152341.",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,Ms. Swetha,"2A KG Valmiki Apartment, 9 3rd Seawed Road, Valmiki Nagar, Tiruvanmiyur, Chennai 600 041., Mob 98412 67958",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,Ms. Swathy Nahata,"No 33/4 Sriji Garden, Ponnapa Street Off, Mandapam Road, Kilpauk, Chennai 600 010, Mob 97910 07100",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,Ms. Suvatha Balakrishnan,"New No 27 Old No 14, First Cresent Park Road, Chennai 600 020",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,Ms.Suganya Perumal,"IH 4 Parsn Renascence, 176 mambakkam main road, Sithalapakkam, Chennai- 600126, Mob - 9566087766",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,Ms. Subra,Chennai,,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,M/S.Siddarth Trading Corporation,"Ground Floor,No:14/22,, Barracks Gate Road,Pattalam,, Chennai-600012.",33DVHPA0380N1ZN,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,Ms.Shruthi,"Brindhavan Towers,, Lig 3/3, Anna Main Road,, KK Nagar,Chennai-78, Mob-99626 68856",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,Ms.Shobana Ravi,"No:54,Beach Road,, Kalakshetra Colony,Besant Nagar,, Chennai-600090., Mob:9841049172.",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,M/S. SHENG LONG BIOTECH (INDIA) PRIVATE LIMITED,"Plot No.A-11/1, Part-A, Plot No.A-11/1,, Part-A,SIPCOT Industrial Park,, IPCOT Industrial Park,Thervoykandigai,, Gummidipoondi,, Chennai-601202, Mob:8344999587",33AAVCS2912F1ZB,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,Ms.Seema Gupta,"Apt 7A, Lilac Heights 99, Greenways Road, RA Puram,, Chennai- 600028, Mob: 98400 18536",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,Ms.Sathya Shree,"No:110,4th Main Road,Kottur Garden,, Chennai-600085., Mob:9500152906",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,Ms.Sara Koshy,"No.24, 1st Floor 18th Street,, Venkateshwara Nagar,, Kottivakkam,, Chennai-600 041, Mob-81241 45884, Behind - KFC ECR",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,Ms.Sandhya,"The Metra Zone,, G601 44 Pillayar Kovil Street,, Anna Nagar, Chennai-600040, Mob:98402 56888",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,Ms Sailatha,"39,Velachery Road, Near Raj Bhavan, Chennai-600032, M. + 91 8939871101",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,Ms. Sai Jayalakshmi,"Abirama Puram, Chennai, Mob 98410 50042",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,Ms.Sabeena Saleem,"No.3A/2B, Cenotaph Main Road,, Teynampet, Chennai - 600018, Opp Apollo Cancer Hospital, Mob - 98840 70285",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,Ms.Rani,"No:10,Bakah Avenue,, Luz Church Road,, Mylapore,Chennai-600004., MOB: 98840 22158.",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,Ms.RABIATH SHAMEEMA,"Ashok Nagar,, Chennai, Mob-97898 89138",33BZAPS7628L1ZX,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,Ms Priya Sreeram,"3/630 Sai Nivas, S1 Second Floor, Jagannathan Street, Kottivakkam, Chennai 600 041, Ph 95661 98083",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,MSN Traders,"No:1,Peddunaicken Street,, Park Town,Chennai-600003.",33APXPM3847F1ZH,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,M/S.Nisha Agencies,"NO:57/54,Kutti Thamiran Street,, Pulianthope,Chennai-600012., MOB: 9952943473.",33AQKPS4423K1ZL,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,Muja Marketing,"No:2/13,Dayalan Nagar,, Kodambakkam,Chennai-600024., Mob:9003163975.",33AZRPM8791L1ZD,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,Mulbolet,"No:72,Gangai Amman Kovil Street,, Vadapalani,Chennai-600026., Mob:6383106738",33DTBPM2618K1ZQ,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,Nanamma Nutrition And Food Products,"10/A Vijau Illam, Balaji Avenue, Vadapalani, Chennai 600 026, Mob 8754268615",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,Munchbox Frozen Bottles Tamilnadu LLP,"AH Block No:115,Ground Floor,, 7th Main Road,Shanti Colony,, Annanagar,Chennai-600040., Mob:8884414448.",33ABHFM7286J1ZT,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,Namma Chikin,"Nanbargal Nagar, Lakshmipuram,, Ramachandran Nagar, Poonamallee,, Chennai, Tamil Nadu 600123, Mob:7592037521",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,NAMMA CHENNAI GEETHAM PRIVATE LIMITED,"DOOR NO. OLD NO. 1/496, NEW NO. 3/10,, SURVEY NO:147, 150/2B, 150/3 AND, 159/4, Mount Poonamallee High Road,, Praveena Salon Shop, Iyappanthangal,, Chennai, Chengalpattu, Tamil Nadu, 600056, CONTACT : 9600725335",33AAJCN7828B1ZJ,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,Namakkal Kozhi Biryani,"No. 68/2 Thulukathamman Koil Street, Mugalivakkam, Chennai 600 125",,North_Indian,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Borromean Trading Private Limited (MMDA),"No 2, 10/3, Lakshmi Ammal Street,, Ayyavoo Naidu Colony,Aminjikarai, Chennai-600 029",33AAHCB8515F1ZV,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,Naik Enterprises,"G-5,No:1,ANP Tower,, Krishan Koil Street,Chennai Port,, Chennai-600001., Mob:8056244964",33AADPN0386R1ZA,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,NAHDI PRIVATE LIMITED,"145, ALM Centre,100 Feet Road,, MMDA Metro Station Pillar No:111,, MMDA Colony,, Chennai, Mob- 9037362732",33AAHCN1015A1ZC,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,Nahar & Nahar Corporations,"Chennai Creams, No:4A/7,Haddows Road,, Nungambakkam,Chennai-600034., ( Opp:Shastri Bhavan ), Mob:7810000797.",33ADGPN5516M1ZD,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,Nahar Enterprises,"3/5 Swetamber Apartments, Bazullah Road, T Nagar, Chennai - 600 017",33ARDPN4199H1ZL,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,Nagercoil Catering Private Limited,"No:751,Avinashi Road,Peelamedu,, Coimbatore,Chennai-641004., Ravi - 99440 86871",33AAGCN8780R1ZK,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,Boss 10 E Commerce Services Private Limited,"No:11/6,Ruby Mahal,, Ramanathan Street,Mahalingapuram,, Nungambakkam,Chennai-600034.",33AAGCB1957J1ZN,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,Nadia Cassam,"No:6,Haddows Road,1st Street,, Nungambakkam,Chennai-600006., Mob:9840805441",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,Naadodigal,"No:31,Astalakshmi Nagar,, 10th Street,Maduravoyal,, Chennai-600095.",33AOXPS5091Q1ZQ,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,Mylapore Ambika Appalam Depot,"Old No:7,New No:13,North Mada Street,, Mylapore,Chennai-600004., Phone: 24612792,24613814.",33AGMPK5753G2Z9,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,My Food Town,"Phase 2,No:G2,G3,, Max Worth Nagar,, 1st Main Road,, Chennai 600 128., Mob: 97879 39030.",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,Mvp Refreshment Corner,"No.176, Chithirai Street,, Chinmaya Nagar,, Chennai- 600 092, Mob-  99 44 733 671",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,M V Foods,"NO. 17/A, STERLING AVENUE,, NUNGAMBAKKAM, Chennai,, Tamil Nadu, 600034, ph:80158 38560",33ABTFM6675K1ZG,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,M.V. FOOD,"Floor No 7AB, 5th Block No 1, Ramakrishna Street, T Nagar Chennai 600 017, Mob: 9840955108, 9841095495",33AFQPR6580R1ZB,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,MV Empress,"Cruise Vessel, Chennai Port, Chennai-600001",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,MVD Caterers,"( Mamtha Caterers ), Plot No.55,D/no.1/28, Thirunagar,, 1st Street, Chennai-600026, 9840094515, 9444027018, 9941717517",33APAPS1610P2ZV,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,Muthukani Store,"No 3/163 C Type Sidco Nagar, Villivakkam,, Chennai-600092, mob:9171822122",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,Mushtaq,"No.1/865, Mariamman Kovil Street, Subasree Nagar Extension,, Mugalivakkam,Chennai-125, Mob-80725 22876",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,Murugan Stores Super Market,"145, Poonamallee High Road,, Maduravoyal,, Chennai - 600 095., Mob: 9841677899",33AAHFM5192Q1ZO,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,Murugan Mart,"4b Sf No.215/2, 215/1,KVS Garden,, Vgn Krona Main Road,, Gerugambakkam,, Chennai-600122, Mob:7358526333 / 9972804029",33AFYPU9389K1Z1,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,Muneesh Traders,"No 461/2, 1st Cross Street, 5th Avenue, Metro Nagar, Maduravoyal, Chennai,, Tiruvallur, Tamil Nadu, 600095, Mob:-866 760 6253, 96770 75866",33CPQPS5713H2ZI,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,Munchbox Frozen Foods Private Limited,"No:115,Ground Floor,7th Main Road,, Shanti Colony,Anna Nagar,, Chennai-600040., Mob:8553379036",33AAMCM8147R1ZM,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,Nutrigamy Foods Private Limited,"No:55,Jaganathapuram, 2nd St,, Kundrathur,Chennai-600069, Mob:9940335946",33AAHCN9385R1ZG,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,NUTS N SPICES,"New no.1 / Old no.15,, V.O.C. Colony 1ST Street,, Aminjikarai,, Chennai – 600 029., Contact no:  98844 08011 [ Mr. Baboolal ] / 98840 88989",33AAEFN5355M1Z1,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,Nuts N Spices ( Adyar ),"Sunny Side, No:48/24,1st Main Road,, Gandhi Nagar,Adyar,, Chennai-600020., Ph:044-24456165,42695008.",33AAEFN5355M1Z1,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,Pan India Food Solutions Private Limited,"The Coffee Bean and Tea Leaf, Phoenix Market City Mall Unit No:142, First Floor,Velachery Main Road,, Chennai 600 042, Mob: 7349072138",33AADCP8747M1ZW,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,Pandiyan Stores,"No,293/503, Poonamalle High Road,, Aminjikarai,Chennai-600033, Mob-9841291815",33ADMPV9457D1Z2,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Bliss Chocolates India Private Limited,"Old No:15/16A4,New No:15/16A4D,, Ground & First Floor,, Gentle Tides East Cost Road,, Sholinganallur,Injambakkam,, Chennai-600115., Mob:9710351180",33AAGCB2435F1Z5,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,Palazzo Foods,"NO 2, Varadharajapuram Main Road,, Chennai Snacks,, Pallikaranai, Chennai - 600100, Contact No : 9600142839",33CEEPT2006R1Z8,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,Palani G Periya Swamy,"Le Royal Meridien, Chennai",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,PALANIAPPAN,"Kasi Theatre, Ashok Nagar,Jn Road,, Chennai-600083., Mob:9677160530",33CJDPP8738A1ZA,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,Pahel Enterprises,"Ground Floor, 59/25, Aziz Mulk 2nd Street,, Thousand Lights, Chennai,Tamil Nadu, 600006, Mob:9653631874",33CMSPB1579H1ZW,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,Paddy Hospitality Private Limited,"378A, New Plot,, No 152, A Survey No 214/2 and 224, Mohan Ram Nagar, Mugappair,, Chennai 600037., Mob: 70806 05910.",33AAHCP6479L1ZT,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,Pacific Logistics India Private Limited,"1st Floor, Old No. 83,, New No 171, Linghi Chetty Street,, Mannady, Chennai - 600 001., Mob: 9381177122.",33AAHCP0027C1Z4,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,Pacific Foods IN,"3/2, Venkata Narayana Road,, T Nagar, Chennai - 600017, Mob- 9940545307",33AJSPK3450D1ZD,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,Paari Enterprises,"Kolapakkam,, Chennai-600128, Mob-9677125537",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,Oyama,"61/28, 3rd Main Road, Gandhi Nagar,, Adayar,Chennai, Chennai-600020, Tel- 044 35 55 23 49, Mob- 98411 13001",33AAHFO1417C1ZV,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,Oxygen Enterprises,"No:48/9,Punjab Garden Street,, West Mambalam,Chennai-600033., Mob:8122392524.",33AAZPO9767B1Z1,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,Ox And Tomato,"No,91/1 Harrington Road,, Chetpet,, Chennai -600021, Tel- 044 - 4208 4567, 044430 60009, 04442081925",33ALYPM8724E1ZO,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,O.V.S Super Market,"No.5, Sambandham Nagar Main Road,, Kundrathur, Chennai, Kancheepuram,, Tamil Nadu, 600069, Mob:8148502266,8807772497",33AFCPI8285C1ZN,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,Oven Oon K,"S.No 30/2, Nadaipathai Street, Venkatapuram Village, Kundrathur,, Chennai, Kancheepuram, Ph;9710536939",33AAKFO0832C1ZR,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,Oven 180 Degree,"Rose Anne, Ramaniyam Eden, Block 1/3A Velachery Road, Next to Velachery Police Station, Chennai 600042, Ph 9566217475",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,Outdoor Catering Services (VIT-Chennai),"VIT-Chennai, Kelambakkam-Vandalur Road,, Rajan Nagar,, Kelambakkam,Chennai-600127., Mob:8940691124",33AAECP7060N2Z4,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,Outdoor Catering Services (Tagore),"Tagore College Store, Tagore Medical College & Hospital, Rathinamangalam,, Melakottaiyur,Chennai-600127., Mob:9952905588",33AAECP7060N2Z4,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231,Outdoor Catering Services (Hindustan),"Hindustan College Jupiter Hostel Store, Rajiv Gandhi Salai,OMR Road,, Padur,Kelambakkam,, Chennai-603103., Mob:6381632816, ( delivery at Outdoor Catering Services (Tagore) )",33AAECP7060N2Z4,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,Oscines Innovations Private Limited,"5/339 Okkiyumpettai, Rajiv Gandhi Salai OMR, Chennai 600 009, Mob 9677214837, Mr. Prashant",33AACCO9438P1ZU,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,ORIGIN NUTRITION PRIVATE LIMITED,"4, SP 7A,, Industrial Estate,, Guindy,, Chennai, Chennai,, Tamil Nadu, 600032, PH : 9884824355",33AADCO6761C1ZO,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Bloodstone Firm,"3/21, Mount P H Road, Karambakkam, Chennai, the Chennai Mobiles, Chennai-600116, Mob:9789328616",33BIHPV4405Q1ZQ,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Blue Diamond,"Chetpet, Chennai 600031, Mob 99624 43443, Mr. Sathish",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,Orchard Foods,"No.1 Ganapathy Colony,, 1 St Street, Royapettah ,, Chennai-600014, Mob- 74012 56675, 72000 22410",33BOJPP5605Q1ZE,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,Orchard,"SHOP NO CC2, MGR Main Road, Perungudi,, Chennai-600096, Mob:97898 58972",33AFSPJ7352M3ZT,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,Pandora ( Mangadu ),"No:8, Manali Saravana Nagar,, Mangadu,  Chennai-600122., Mob:9551113212",33BWYPD0891B1ZK,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,Pantry Dor,"No 21/11 J Block 6th Avenue, Anna Nagar, Chennai 600 102, Tel 044 26212112, Mob:9952866623.",33AAPFP6940B1ZA,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,Nuts N Spices ( Anna Nagar ),"Ana Baayan, No:57&58,AI Block,, 4th Avenue,Shanthi Colony,, Anna Nagar,Chennai-600040., Ph:044-26206178,42026424",33AAEFN5355M1Z1,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,Paras Mobile,"39/11 ,Durai Swamy Road,, Vadapalani, Chennai-600026, Mob:9841323569",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,Pink Cupcakers,"No:16b,Alapakkam Main Road,, Lakshmi Nagar,Maduravoyal,, Chennai-600095., Mob: 9884792909 / 9940545017, Opp : AGS Cinemas",33AAWFP1363M1ZP,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,Picmas Foods,"2nd Floor, No 20b KNK Road, Nungambakkam, Chennai 600 006, Mob 9962527869, Mr.Mustafa Inayath",33AARFP0404E2ZM,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,Picklers Arena Private Limited,"Ground floor, no:5, 5th street,, krishna nagar,, Maduravoyal, Chennai -600095, Ph: 7339030555",33AAOCP2093F1ZD,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
